,HouseNumber,Street,StreetSuffix,City,State,Zip,StreetName,Address,StateName,Zip4,AddressType,RBDI,Active,Fips,County,ResultCode,MAK,
26,1700,12th,St,Cape Coral,FL,33909,,1700 NE 12th St,Florida,1739,Street,Residential,Yes,12071,lee                      ,AS01,3792379034,
27,1704,12th,St,Cape Coral,FL,33909,,1704 NE 12th St,Florida,1739,Street,Residential,Yes,12071,lee                      ,AS01,6464623643,
28,1708,12th,St,Cape Coral,FL,33909,,1708 NE 12th St,Florida,1739,Street,Residential,Yes,12071,lee                      ,AS01,5498871314,
29,1712,12th,St,Cape Coral,FL,33909,,1712 NE 12th St,Florida,1739,Street,Residential,Yes,12071,lee                      ,AS01,2238922127,
30,1716,12th,St,Cape Coral,FL,33909,,1716 NE 12th St,Florida,1739,Street,Residential,Yes,12071,lee                      ,AS01,8840178983,
31,1720,12th,St,Cape Coral,FL,33909,,1720 NE 12th St,Florida,1739,Street,Residential,Yes,12071,lee                      ,AS01,5910263956,
32,1721,12th,St,Cape Coral,FL,33909,,1721 NE 12th St,Florida,1725,Street,Residential,Yes,12071,lee                      ,AS01,1204008208,
0,129,18th,Ter,Cape Coral,FL,33990,,129 SE 18th Ter,Florida,2233,Street,Residential,Yes,12071,lee                      ,AS01,7708483901,
1,130,18th,Ter,Cape Coral,FL,33990,,130 SE 18th Ter,Florida,2269,Street,Residential,Yes,12071,lee                      ,AS01,2882364229,
2,133,18th,Ter,Cape Coral,FL,33990,,133 SE 18th Ter,Florida,2233,Street,Residential,Yes,12071,lee                      ,AS01,4055503142,
3,134,18th,Ter,Cape Coral,FL,33990,,134 SE 18th Ter,Florida,2269,Street,Residential,Yes,12071,lee                      ,"AS01,AS16",2360896409,
4,137,18th,Ter,Cape Coral,FL,33990,,137 SE 18th Ter,Florida,2233,Street,Residential,Yes,12071,lee                      ,AS01,6649055805,
5,138,18th,Ter,Cape Coral,FL,33990,,138 SE 18th Ter,Florida,2269,Street,Residential,Yes,12071,lee                      ,AS01,2323963086,
6,141,18th,Ter,Cape Coral,FL,33990,,141 SE 18th Ter,Florida,2233,Street,Residential,Yes,12071,lee                      ,AS01,1858835454,
7,142,18th,Ter,Cape Coral,FL,33990,,142 SE 18th Ter,Florida,2269,Street,Residential,Yes,12071,lee                      ,AS01,2051686608,
8,146,18th,Ter,Cape Coral,FL,33990,,146 SE 18th Ter,Florida,2269,Street,Residential,Yes,12071,lee                      ,AS01,6065731152,
9,150,18th,Ter,Cape Coral,FL,33990,,150 SE 18th Ter,Florida,2269,Street,Unknown,Yes,12071,lee                      ,AS01,6062810179,
10,153,18th,Ter,Cape Coral,FL,33990,,153 SE 18th Ter,Florida,2233,Street,Residential,Yes,12071,lee                      ,AS01,9186961622,
11,154,18th,Ter,Cape Coral,FL,33990,,154 SE 18th Ter,Florida,2269,Street,Residential,Yes,12071,lee                      ,AS01,6706021088,
12,157,18th,Ter,Cape Coral,FL,33990,,157 SE 18th Ter,Florida,2233,Street,Residential,Yes,12071,lee                      ,AS01,8761411294,
13,158,18th,Ter,Cape Coral,FL,33990,,158 SE 18th Ter,Florida,2269,Street,Residential,Yes,12071,lee                      ,"AS01,AS16",9357781179,
14,161,18th,Ter,Cape Coral,FL,33990,,161 SE 18th Ter,Florida,2233,Street,Residential,Yes,12071,lee                      ,AS01,2107190680,
15,162,18th,Ter,Cape Coral,FL,33990,,162 SE 18th Ter,Florida,2269,Street,Residential,Yes,12071,lee                      ,AS01,6674861204,
16,165,18th,Ter,Cape Coral,FL,33990,,165 SE 18th Ter,Florida,2233,Street,Residential,Yes,12071,lee                      ,AS01,1900174389,
17,166,18th,Ter,Cape Coral,FL,33990,,166 SE 18th Ter,Florida,2269,Street,Residential,Yes,12071,lee                      ,AS01,6954984620,
18,169,18th,Ter,Cape Coral,FL,33990,,169 SE 18th Ter,Florida,2233,Street,Residential,Yes,12071,lee                      ,AS01,4361437983,
19,202,18th,Ter,Cape Coral,FL,33990,,202 SE 18th Ter,Florida,2232,Street,Residential,Yes,12071,lee                      ,AS01,4713753368,
20,203,18th,Ter,Cape Coral,FL,33990,,203 SE 18th Ter,Florida,2299,Street,Residential,Yes,12071,lee                      ,AS01,6923183928,
21,206,18th,Ter,Cape Coral,FL,33990,,206 SE 18th Ter,Florida,2232,Street,Residential,Yes,12071,lee                      ,AS01,5465947560,
22,207,18th,Ter,Cape Coral,FL,33990,,207 SE 18th Ter,Florida,2299,Street,Residential,Yes,12071,lee                      ,AS01,6222362538,
23,210,18th,Ter,Cape Coral,FL,33990,,210 SE 18th Ter,Florida,2232,Street,Residential,Yes,12071,lee                      ,AS01,6329717330,
24,211,18th,Ter,Cape Coral,FL,33990,,211 SE 18th Ter,Florida,2299,Street,Residential,Yes,12071,lee                      ,AS01,6901896515,
25,214,18th,Ter,Cape Coral,FL,33990,,214 SE 18th Ter,Florida,2232,Street,Residential,Yes,12071,lee                      ,AS01,7085239365,
26,215,18th,Ter,Cape Coral,FL,33990,,215 SE 18th Ter,Florida,2299,Street,Residential,Yes,12071,lee                      ,AS01,2032290512,
27,218,18th,Ter,Cape Coral,FL,33990,,218 SE 18th Ter,Florida,2232,Street,Residential,Yes,12071,lee                      ,AS01,5729008119,
28,219,18th,Ter,Cape Coral,FL,33990,,219 SE 18th Ter,Florida,2299,Street,Residential,Yes,12071,lee                      ,AS01,9156227464,
29,302,18th,Ter,Cape Coral,FL,33990,,302 SE 18th Ter,Florida,2200,Street,Residential,Yes,12071,lee                      ,AS01,1909777313,
30,305,18th,Ter,Cape Coral,FL,33990,,305 SE 18th Ter,Florida,500,Street,Residential,Yes,12071,lee                      ,AS01,3977587670,
31,306,18th,Ter,Cape Coral,FL,33990,,306 SE 18th Ter,Florida,2200,Street,Residential,Yes,12071,lee                      ,AS01,5884867135,
32,309,18th,Ter,Cape Coral,FL,33990,,309 SE 18th Ter,Florida,500,Street,Residential,Yes,12071,lee                      ,AS01,1616368483,
33,310,18th,Ter,Cape Coral,FL,33990,,310 SE 18th Ter,Florida,2200,Street,Residential,Yes,12071,lee                      ,AS01,5872105553,
34,313,18th,Ter,Cape Coral,FL,33990,,313 SE 18th Ter,Florida,500,Street,Residential,Yes,12071,lee                      ,AS01,4143037472,
35,314,18th,Ter,Cape Coral,FL,33990,,314 SE 18th Ter,Florida,2200,Street,Residential,Yes,12071,lee                      ,AS01,7633408330,
36,317,18th,Ter,Cape Coral,FL,33990,,317 SE 18th Ter,Florida,500,Street,Residential,Yes,12071,lee                      ,AS01,5144540080,
37,318,18th,Ter,Cape Coral,FL,33990,,318 SE 18th Ter,Florida,2200,Street,Residential,Yes,12071,lee                      ,AS01,1921302142,
38,321,18th,Ter,Cape Coral,FL,33990,,321 SE 18th Ter,Florida,500,Street,Residential,Yes,12071,lee                      ,AS01,9480421129,
39,402,18th,Ter,Cape Coral,FL,33990,,402 SE 18th Ter,Florida,2234,Street,Residential,Yes,12071,lee                      ,AS01,3388271198,
40,403,18th,Ter,Cape Coral,FL,33990,,403 SE 18th Ter,Florida,2235,Street,Residential,Yes,12071,lee                      ,AS01,1389108822,
41,406,18th,Ter,Cape Coral,FL,33990,,406 SE 18th Ter,Florida,2234,Street,Residential,Yes,12071,lee                      ,AS01,2184395999,
42,407,18th,Ter,Cape Coral,FL,33990,,407 SE 18th Ter,Florida,2235,Street,Residential,Yes,12071,lee                      ,AS01,3959502262,
43,410,18th,Ter,Cape Coral,FL,33990,,410 SE 18th Ter,Florida,2234,Street,Residential,Yes,12071,lee                      ,AS01,1935126211,
44,411,18th,Ter,Cape Coral,FL,33990,,411 SE 18th Ter,Florida,2235,Street,Residential,Yes,12071,lee                      ,AS01,1515495557,
45,414,18th,Ter,Cape Coral,FL,33990,,414 SE 18th Ter,Florida,2234,Street,Residential,Yes,12071,lee                      ,AS01,8294667533,
46,415,18th,Ter,Cape Coral,FL,33990,,415 SE 18th Ter,Florida,2235,Street,Residential,Yes,12071,lee                      ,AS01,9529481121,
47,418,18th,Ter,Cape Coral,FL,33990,,418 SE 18th Ter,Florida,2234,Street,Residential,Yes,12071,lee                      ,AS01,2698947816,
48,419,18th,Ter,Cape Coral,FL,33990,,419 SE 18th Ter,Florida,2235,Street,Residential,Yes,12071,lee                      ,AS01,2177403096,
49,422,18th,Ter,Cape Coral,FL,33990,,422 SE 18th Ter,Florida,2234,Street,Residential,Yes,12071,lee                      ,AS01,3729866652,
50,423,18th,Ter,Cape Coral,FL,33990,,423 SE 18th Ter,Florida,2235,Street,Residential,Yes,12071,lee                      ,AS01,6719574756,
51,426,18th,Ter,Cape Coral,FL,33990,,426 SE 18th Ter,Florida,2234,Street,Residential,Yes,12071,lee                      ,AS01,7803951330,
52,601,18th,Ter,Cape Coral,FL,33990,,601 SE 18th Ter,Florida,2345,Street,Residential,Yes,12071,lee                      ,AS01,3962699407,
53,602,18th,Ter,Cape Coral,FL,33990,,602 SE 18th Ter,Florida,2344,Street,Residential,Yes,12071,lee                      ,AS01,6861407025,
54,605,18th,Ter,Cape Coral,FL,33990,,605 SE 18th Ter,Florida,2345,Street,Residential,Yes,12071,lee                      ,AS01,1185873827,
55,606,18th,Ter,Cape Coral,FL,33990,,606 SE 18th Ter,Florida,2344,Street,Residential,Yes,12071,lee                      ,AS01,5444128098,
56,609,18th,Ter,Cape Coral,FL,33990,,609 SE 18th Ter,Florida,2345,Street,Residential,Yes,12071,lee                      ,AS01,7876129700,
57,612,18th,Ter,Cape Coral,FL,33990,,612 SE 18th Ter,Florida,2344,Street,Residential,Yes,12071,lee                      ,AS01,9520049105,
58,613,18th,Ter,Cape Coral,FL,33990,,613 SE 18th Ter,Florida,2345,Street,Residential,Yes,12071,lee                      ,AS01,2535012669,
59,616,18th,Ter,Cape Coral,FL,33990,,616 SE 18th Ter,Florida,2344,Street,Residential,Yes,12071,lee                      ,AS01,9472564585,
60,619,18th,Ter,Cape Coral,FL,33990,,619 SE 18th Ter,Florida,2345,Street,Residential,Yes,12071,lee                      ,AS01,1479294325,
61,620,18th,Ter,Cape Coral,FL,33990,,620 SE 18th Ter,Florida,2344,Street,Residential,Yes,12071,lee                      ,AS01,3156624648,
62,623,18th,Ter,Cape Coral,FL,33990,,623 SE 18th Ter,Florida,2345,Street,Residential,Yes,12071,lee                      ,AS01,4588901135,
63,624,18th,Ter,Cape Coral,FL,33990,,624 SE 18th Ter,Florida,2344,Street,Residential,Yes,12071,lee                      ,AS01,8634243676,
64,627,18th,Ter,Cape Coral,FL,33990,,627 SE 18th Ter,Florida,2345,Street,Residential,Yes,12071,lee                      ,AS01,5676630996,
65,628,18th,Ter,Cape Coral,FL,33990,,628 SE 18th Ter,Florida,2344,Street,Residential,Yes,12071,lee                      ,AS01,7054092486,
66,903,18th,Ter,Cape Coral,FL,33990,,903 SE 18th Ter,Florida,2347,Street,Residential,Yes,12071,lee                      ,AS01,1444051373,
67,904,18th,Ter,Cape Coral,FL,33990,,904 SE 18th Ter,Florida,2346,Street,Residential,Yes,12071,lee                      ,AS01,3064959827,
68,907,18th,Ter,Cape Coral,FL,33990,,907 SE 18th Ter,Florida,2347,Street,Residential,Yes,12071,lee                      ,AS01,2190900091,
69,908,18th,Ter,Cape Coral,FL,33990,,908 SE 18th Ter,Florida,2346,Street,Residential,Yes,12071,lee                      ,AS01,3437627934,
70,911,18th,Ter,Cape Coral,FL,33990,,911 SE 18th Ter,Florida,2347,Street,Residential,Yes,12071,lee                      ,AS01,2656237879,
71,912,18th,Ter,Cape Coral,FL,33990,,912 SE 18th Ter,Florida,2346,Street,Residential,Yes,12071,lee                      ,AS01,3053100607,
72,915,18th,Ter,Cape Coral,FL,33990,,915 SE 18th Ter,Florida,2347,Street,Residential,Yes,12071,lee                      ,AS01,1872073546,
73,916,18th,Ter,Cape Coral,FL,33990,,916 SE 18th Ter,Florida,2346,Street,Residential,Yes,12071,lee                      ,AS01,5542388315,
74,919,18th,Ter,Cape Coral,FL,33990,,919 SE 18th Ter,Florida,2347,Street,Residential,Yes,12071,lee                      ,AS01,5451350352,
75,920,18th,Ter,Cape Coral,FL,33990,,920 SE 18th Ter,Florida,2346,Street,Residential,Yes,12071,lee                      ,AS01,4079311233,
76,923,18th,Ter,Cape Coral,FL,33990,,923 SE 18th Ter,Florida,2347,Street,Residential,Yes,12071,lee                      ,AS01,9248015853,
77,924,18th,Ter,Cape Coral,FL,33990,,924 SE 18th Ter,Florida,2346,Street,Residential,Yes,12071,lee                      ,AS01,1408918847,
78,927,18th,Ter,Cape Coral,FL,33990,,927 SE 18th Ter,Florida,2347,Street,Residential,Yes,12071,lee                      ,AS01,5809121366,
79,928,18th,Ter,Cape Coral,FL,33990,,928 SE 18th Ter,Florida,2346,Street,Residential,Yes,12071,lee                      ,AS01,5641042873,
80,1101,18th,Ter,Cape Coral,FL,33990,,1101 SE 18th Ter,Florida,4523,Street,Residential,Yes,12071,lee                      ,AS01,3237928792,
81,1102,18th,Ter,Cape Coral,FL,33990,,1102 SE 18th Ter,Florida,4524,Street,Residential,Yes,12071,lee                      ,AS01,5560171833,
82,1105,18th,Ter,Cape Coral,FL,33990,,1105 SE 18th Ter,Florida,4523,Street,Residential,Yes,12071,lee                      ,AS01,6482516287,
83,1106,18th,Ter,Cape Coral,FL,33990,,1106 SE 18th Ter,Florida,4524,Street,Residential,Yes,12071,lee                      ,AS01,2527812287,
84,1109,18th,Ter,Cape Coral,FL,33990,,1109 SE 18th Ter,Florida,4523,Street,Residential,Yes,12071,lee                      ,AS01,7775663090,
85,1110,18th,Ter,Cape Coral,FL,33990,,1110 SE 18th Ter,Florida,4524,Street,Residential,Yes,12071,lee                      ,AS01,3691618729,
86,1113,18th,Ter,Cape Coral,FL,33990,,1113 SE 18th Ter,Florida,4523,Street,Residential,Yes,12071,lee                      ,AS01,2826170724,
87,1117,18th,Ter,Cape Coral,FL,33990,,1117 SE 18th Ter,Florida,4523,Street,Residential,Yes,12071,lee                      ,AS01,3695777246,
88,1118,18th,Ter,Cape Coral,FL,33990,,1118 SE 18th Ter,Florida,4524,Street,Residential,Yes,12071,lee                      ,AS01,1791375313,
89,1121,18th,Ter,Cape Coral,FL,33990,,1121 SE 18th Ter,Florida,4523,Street,Residential,Yes,12071,lee                      ,AS01,5188511244,
90,1122,18th,Ter,Cape Coral,FL,33990,,1122 SE 18th Ter,Florida,4524,Street,Residential,Yes,12071,lee                      ,AS01,1239515472,
91,1129,18th,Ter,Cape Coral,FL,33990,,1129 SE 18th Ter,Florida,4523,Street,Residential,Yes,12071,lee                      ,AS01,2815321666,
92,1202,18th,Ter,Cape Coral,FL,33990,,1202 SE 18th Ter,Florida,4578,Street,Residential,Yes,12071,lee                      ,AS01,9487232786,
93,1203,18th,Ter,Cape Coral,FL,33990,,1203 SE 18th Ter,Florida,4523,Street,Residential,Yes,12071,lee                      ,AS01,4429897605,
94,1206,18th,Ter,Cape Coral,FL,33990,,1206 SE 18th Ter,Florida,4578,Street,Residential,Yes,12071,lee                      ,AS01,6615505595,
95,1210,18th,Ter,Cape Coral,FL,33990,,1210 SE 18th Ter,Florida,4578,Street,Residential,Yes,12071,lee                      ,AS01,3609318801,
96,1211,18th,Ter,Cape Coral,FL,33990,,1211 SE 18th Ter,Florida,4523,Street,Residential,Yes,12071,lee                      ,AS01,3178762648,
97,1214,18th,Ter,Cape Coral,FL,33990,,1214 SE 18th Ter,Florida,4578,Street,Residential,Yes,12071,lee                      ,AS01,4228297897,
98,1215,18th,Ter,Cape Coral,FL,33990,,1215 SE 18th Ter,Florida,4523,Street,Residential,Yes,12071,lee                      ,AS01,5739914201,
99,1218,18th,Ter,Cape Coral,FL,33990,,1218 SE 18th Ter,Florida,4578,Street,Residential,Yes,12071,lee                      ,AS01,8553159051,
100,1219,18th,Ter,Cape Coral,FL,33990,,1219 SE 18th Ter,Florida,4523,Street,Residential,Yes,12071,lee                      ,AS01,6925205350,
101,1222,18th,Ter,Cape Coral,FL,33990,,1222 SE 18th Ter,Florida,4578,Street,Residential,Yes,12071,lee                      ,AS01,7159013020,
102,1303,18th,Ter,Cape Coral,FL,33990,,1303 SE 18th Ter,Florida,4525,Street,Residential,Yes,12071,lee                      ,AS01,9936430779,
103,1304,18th,Ter,Cape Coral,FL,33990,,1304 SE 18th Ter,Florida,4578,Street,Residential,Yes,12071,lee                      ,AS01,2056449520,
104,1307,18th,Ter,Cape Coral,FL,33990,,1307 SE 18th Ter,Florida,4525,Street,Residential,Yes,12071,lee                      ,AS01,2136941480,
105,1308,18th,Ter,Cape Coral,FL,33990,,1308 SE 18th Ter,Florida,4578,Street,Residential,Yes,12071,lee                      ,AS01,7883718920,
106,1311,18th,Ter,Cape Coral,FL,33990,,1311 SE 18th Ter,Florida,4525,Street,Residential,Yes,12071,lee                      ,AS01,9489609567,
107,1312,18th,Ter,Cape Coral,FL,33990,,1312 SE 18th Ter,Florida,4578,Street,Residential,Yes,12071,lee                      ,AS01,8616922197,
108,1315,18th,Ter,Cape Coral,FL,33990,,1315 SE 18th Ter,Florida,4525,Street,Residential,Yes,12071,lee                      ,AS01,9394247639,
109,1316,18th,Ter,Cape Coral,FL,33990,,1316 SE 18th Ter,Florida,4578,Street,Residential,Yes,12071,lee                      ,AS01,3567826502,
110,1319,18th,Ter,Cape Coral,FL,33990,,1319 SE 18th Ter,Florida,4525,Street,Residential,Yes,12071,lee                      ,AS01,1175532478,
111,1402,18th,Ter,Cape Coral,FL,33990,,1402 SE 18th Ter,Florida,4526,Street,Residential,Yes,12071,lee                      ,AS01,8281960559,
112,1403,18th,Ter,Cape Coral,FL,33990,,1403 SE 18th Ter,Florida,5502,Street,Residential,Yes,12071,lee                      ,AS01,6789223745,
113,1406,18th,Ter,Cape Coral,FL,33990,,1406 SE 18th Ter,Florida,4526,Street,Residential,Yes,12071,lee                      ,AS01,2572287409,
114,1407,18th,Ter,Cape Coral,FL,33990,,1407 SE 18th Ter,Florida,5502,Street,Residential,Yes,12071,lee                      ,AS01,3733044450,
115,1410,18th,Ter,Cape Coral,FL,33990,,1410 SE 18th Ter,Florida,4526,Street,Residential,Yes,12071,lee                      ,AS01,6313867853,
116,1411,18th,Ter,Cape Coral,FL,33990,,1411 SE 18th Ter,Florida,5502,Street,Residential,Yes,12071,lee                      ,AS01,7250092900,
117,1414,18th,Ter,Cape Coral,FL,33990,,1414 SE 18th Ter,Florida,4526,Street,Residential,Yes,12071,lee                      ,AS01,7981508788,
118,1415,18th,Ter,Cape Coral,FL,33990,,1415 SE 18th Ter,Florida,5502,Street,Residential,Yes,12071,lee                      ,AS01,8865593122,
119,1418,18th,Ter,Cape Coral,FL,33990,,1418 SE 18th Ter,Florida,4526,Street,Residential,Yes,12071,lee                      ,AS01,5424823925,
120,1419,18th,Ter,Cape Coral,FL,33990,,1419 SE 18th Ter,Florida,5502,Street,Residential,Yes,12071,lee                      ,AS01,4455982925,
121,1422,18th,Ter,Cape Coral,FL,33990,,1422 SE 18th Ter,Florida,4526,Street,Residential,Yes,12071,lee                      ,AS01,8904643730,
122,1423,18th,Ter,Cape Coral,FL,33990,,1423 SE 18th Ter,Florida,5502,Street,Residential,Yes,12071,lee                      ,AS01,2397266458,
123,1426,18th,Ter,Cape Coral,FL,33990,,1426 SE 18th Ter,Florida,4526,Street,Residential,Yes,12071,lee                      ,AS01,6779472231,
124,1427,18th,Ter,Cape Coral,FL,33990,,1427 SE 18th Ter,Florida,5502,Street,Residential,Yes,12071,lee                      ,AS01,4665086768,
125,1430,18th,Ter,Cape Coral,FL,33990,,1430 SE 18th Ter,Florida,4526,Street,Residential,Yes,12071,lee                      ,AS01,6621336660,
126,1431,18th,Ter,Cape Coral,FL,33990,,1431 SE 18th Ter,Florida,5502,Street,Residential,Yes,12071,lee                      ,AS01,1411222822,
127,1434,18th,Ter,Cape Coral,FL,33990,,1434 SE 18th Ter,Florida,4526,Street,Residential,Yes,12071,lee                      ,AS01,6653809979,
